instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
16938498,66166,GMRAIRPORT26MAYFUT,GMRAIRPORT,0.0,2026-05-26,0.0,0.01,6975,FUT,NFO-FUT,NFO
16019970,62578,GMRAIRPORT26JUNFUT,GMRAIRPORT,0.0,2026-06-30,0.0,0.01,6975,FUT,NFO-FUT,NFO
16020226,62579,GODFRYPHLP26APRFUT,GODFRYPHLP,0.0,2026-04-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16020482,62580,GODFRYPHLP26MAYFUT,GODFRYPHLP,0.0,2026-05-26,0.0,0.1,275,FUT,NFO-FUT,NFO
16020738,62581,GODFRYPHLP26JUNFUT,GODFRYPHLP,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO
17110786,66839,GODREJCP26APRFUT,GODREJCP,0.0,2026-04-28,0.0,0.05,500,FUT,NFO-FUT,NFO
16938754,66167,GODREJCP26MAYFUT,GODREJCP,0.0,2026-05-26,0.0,0.05,500,FUT,NFO-FUT,NFO
16020994,62582,GODREJCP26JUNFUT,GODREJCP,0.0,2026-06-30,0.0,0.05,500,FUT,NFO-FUT,NFO
17111042,66840,GODREJPROP26APRFUT,GODREJPROP,0.0,2026-04-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16939010,66168,GODREJPROP26MAYFUT,GODREJPROP,0.0,2026-05-26,0.0,0.1,275,FUT,NFO-FUT,NFO
16022274,62587,GODREJPROP26JUNFUT,GODREJPROP,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO
17111298,66841,GRASIM26APRFUT,GRASIM,0.0,2026-04-28,0.0,0.1,250,FUT,NFO-FUT,NFO
16939266,66169,GRASIM26MAYFUT,GRASIM,0.0,2026-05-26,0.0,0.1,250,FUT,NFO-FUT,NFO
16022530,62588,GRASIM26JUNFUT,GRASIM,0.0,2026-06-30,0.0,0.1,250,FUT,NFO-FUT,NFO
17111554,66842,HAL26APRFUT,HAL,0.0,2026-04-28,0.0,0.1,150,FUT,NFO-FUT,NFO
16939522,66170,HAL26MAYFUT,HAL,0.0,2026-05-26,0.0,0.1,150,FUT,NFO-FUT,NFO
16022786,62589,HAL26JUNFUT,HAL,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO
17111810,66843,HAVELLS26APRFUT,HAVELLS,0.0,2026-04-28,0.0,0.1,500,FUT,NFO-FUT,NFO
16941314,66177,HAVELLS26MAYFUT,HAVELLS,0.0,2026-05-26,0.0,0.1,500,FUT,NFO-FUT,NFO
16023042,62590,HAVELLS26JUNFUT,HAVELLS,0.0,2026-06-30,0.0,0.1,500,FUT,NFO-FUT,NFO
17112066,66844,HCLTECH26APRFUT,HCLTECH,0.0,2026-04-28,0.0,0.1,350,FUT,NFO-FUT,NFO
16941570,66178,HCLTECH26MAYFUT,HCLTECH,0.0,2026-05-26,0.0,0.1,350,FUT,NFO-FUT,NFO
16023298,62591,HCLTECH26JUNFUT,HCLTECH,0.0,2026-06-30,0.0,0.1,350,FUT,NFO-FUT,NFO
17112322,66845,HDFCAMC26APRFUT,HDFCAMC,0.0,2026-04-28,0.0,0.1,300,FUT,NFO-FUT,NFO
16941826,66179,HDFCAMC26MAYFUT,HDFCAMC,0.0,2026-05-26,0.0,0.1,300,FUT,NFO-FUT,NFO
16023554,62592,HDFCAMC26JUNFUT,HDFCAMC,0.0,2026-06-30,0.0,0.1,300,FUT,NFO-FUT,NFO
17112578,66846,HDFCBANK26APRFUT,HDFCBANK,0.0,2026-04-28,0.0,0.05,550,FUT,NFO-FUT,NFO
16942082,66180,HDFCBANK26MAYFUT,HDFCBANK,0.0,2026-05-26,0.0,0.05,550,FUT,NFO-FUT,NFO
16023810,62593,HDFCBANK26JUNFUT,HDFCBANK,0.0,2026-06-30,0.0,0.05,550,FUT,NFO-FUT,NFO
17112834,66847,HDFCLIFE26APRFUT,HDFCLIFE,0.0,2026-04-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
16943362,66185,HDFCLIFE26MAYFUT,HDFCLIFE,0.0,2026-05-26,0.0,0.05,1100,FUT,NFO-FUT,NFO
16024066,62594,HDFCLIFE26JUNFUT,HDFCLIFE,0.0,2026-06-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
17113090,66848,HEROMOTOCO26APRFUT,HEROMOTOCO,0.0,2026-04-28,0.0,0.5,150,FUT,NFO-FUT,NFO
16943618,66186,HEROMOTOCO26MAYFUT,HEROMOTOCO,0.0,2026-05-26,0.0,0.5,150,FUT,NFO-FUT,NFO
16024322,62595,HEROMOTOCO26JUNFUT,HEROMOTOCO,0.0,2026-06-30,0.0,0.5,150,FUT,NFO-FUT,NFO
17113346,66849,HINDALCO26APRFUT,HINDALCO,0.0,2026-04-28,0.0,0.05,700,FUT,NFO-FUT,NFO
16943874,66187,HINDALCO26MAYFUT,HINDALCO,0.0,2026-05-26,0.0,0.05,700,FUT,NFO-FUT,NFO
16024578,62596,HINDALCO26JUNFUT,HINDALCO,0.0,2026-06-30,0.0,0.05,700,FUT,NFO-FUT,NFO
17113602,66850,HINDPETRO26APRFUT,HINDPETRO,0.0,2026-04-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
16944130,66188,HINDPETRO26MAYFUT,HINDPETRO,0.0,2026-05-26,0.0,0.05,2025,FUT,NFO-FUT,NFO
16024834,62597,HINDPETRO26JUNFUT,HINDPETRO,0.0,2026-06-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
17113858,66851,HINDUNILVR26APRFUT,HINDUNILVR,0.0,2026-04-28,0.0,0.1,300,FUT,NFO-FUT,NFO
16944386,66189,HINDUNILVR26MAYFUT,HINDUNILVR,0.0,2026-05-26,0.0,0.1,300,FUT,NFO-FUT,NFO
16025090,62598,HINDUNILVR26JUNFUT,HINDUNILVR,0.0,2026-06-30,0.0,0.1,300,FUT,NFO-FUT,NFO
17114114,66852,HINDZINC26APRFUT,HINDZINC,0.0,2026-04-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
16944642,66190,HINDZINC26MAYFUT,HINDZINC,0.0,2026-05-26,0.0,0.05,1225,FUT,NFO-FUT,NFO
16025346,62599,HINDZINC26JUNFUT,HINDZINC,0.0,2026-06-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
17114370,66853,HUDCO26APRFUT,HUDCO,0.0,2026-04-28,0.0,0.01,2775,FUT,NFO-FUT,NFO
16025602,62600,HYUNDAI26APRFUT,HYUNDAI,0.0,2026-04-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16025858,62601,HYUNDAI26MAYFUT,HYUNDAI,0.0,2026-05-26,0.0,0.1,275,FUT,NFO-FUT,NFO
16026114,62602,HYUNDAI26JUNFUT,HYUNDAI,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO
17114626,66854,ICICIBANK26APRFUT,ICICIBANK,0.0,2026-04-28,0.0,0.1,700,FUT,NFO-FUT,NFO
16944898,66191,ICICIBANK26MAYFUT,ICICIBANK,0.0,2026-05-26,0.0,0.1,700,FUT,NFO-FUT,NFO
16026626,62604,ICICIBANK26JUNFUT,ICICIBANK,0.0,2026-06-30,0.0,0.1,700,FUT,NFO-FUT,NFO
17114882,66855,ICICIGI26APRFUT,ICICIGI,0.0,2026-04-28,0.0,0.1,325,FUT,NFO-FUT,NFO
16945154,66192,ICICIGI26MAYFUT,ICICIGI,0.0,2026-05-26,0.0,0.1,325,FUT,NFO-FUT,NFO
16026882,62605,ICICIGI26JUNFUT,ICICIGI,0.0,2026-06-30,0.0,0.1,325,FUT,NFO-FUT,NFO
17115138,66856,ICICIPRULI26APRFUT,ICICIPRULI,0.0,2026-04-28,0.0,0.05,925,FUT,NFO-FUT,NFO
16945410,66193,ICICIPRULI26MAYFUT,ICICIPRULI,0.0,2026-05-26,0.0,0.05,925,FUT,NFO-FUT,NFO
16027138,62606,ICICIPRULI26JUNFUT,ICICIPRULI,0.0,2026-06-30,0.0,0.05,925,FUT,NFO-FUT,NFO
17115394,66857,IDEA26APRFUT,IDEA,0.0,2026-04-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
16945666,66194,IDEA26MAYFUT,IDEA,0.0,2026-05-26,0.0,0.01,71475,FUT,NFO-FUT,NFO
16027394,62607,IDEA26JUNFUT,IDEA,0.0,2026-06-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
17115650,66858,IDFCFIRSTB26APRFUT,IDFCFIRSTB,0.0,2026-04-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
16945922,66195,IDFCFIRSTB26MAYFUT,IDFCFIRSTB,0.0,2026-05-26,0.0,0.01,9275,FUT,NFO-FUT,NFO
16027650,62608,IDFCFIRSTB26JUNFUT,IDFCFIRSTB,0.0,2026-06-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
17115906,66859,IEX26APRFUT,IEX,0.0,2026-04-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
16946178,66196,IEX26MAYFUT,IEX,0.0,2026-05-26,0.0,0.01,3750,FUT,NFO-FUT,NFO
16027906,62609,IEX26JUNFUT,IEX,0.0,2026-06-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
17116162,66860,INDHOTEL26APRFUT,INDHOTEL,0.0,2026-04-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16946434,66197,INDHOTEL26MAYFUT,INDHOTEL,0.0,2026-05-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
16029442,62615,INDHOTEL26JUNFUT,INDHOTEL,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
17116418,66861,INDIANB26APRFUT,INDIANB,0.0,2026-04-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16946690,66198,INDIANB26MAYFUT,INDIANB,0.0,2026-05-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
16029698,62616,INDIANB26JUNFUT,INDIANB,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
17116674,66862,INDIGO26APRFUT,INDIGO,0.0,2026-04-28,0.0,0.1,150,FUT,NFO-FUT,NFO
16948482,66205,INDIGO26MAYFUT,INDIGO,0.0,2026-05-26,0.0,0.1,150,FUT,NFO-FUT,NFO
16029954,62617,INDIGO26JUNFUT,INDIGO,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO
17116930,66863,INDUSINDBK26APRFUT,INDUSINDBK,0.0,2026-04-28,0.0,0.05,700,FUT,NFO-FUT,NFO
16948738,66206,INDUSINDBK26MAYFUT,INDUSINDBK,0.0,2026-05-26,0.0,0.05,700,FUT,NFO-FUT,NFO
16030210,62618,INDUSINDBK26JUNFUT,INDUSINDBK,0.0,2026-06-30,0.0,0.05,700,FUT,NFO-FUT,NFO
17117186,66864,INDUSTOWER26APRFUT,INDUSTOWER,0.0,2026-04-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
16951298,66216,INDUSTOWER26MAYFUT,INDUSTOWER,0.0,2026-05-26,0.0,0.05,1700,FUT,NFO-FUT,NFO
16030466,62619,INDUSTOWER26JUNFUT,INDUSTOWER,0.0,2026-06-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
17117442,66865,INFY26APRFUT,INFY,0.0,2026-04-28,0.0,0.1,400,FUT,NFO-FUT,NFO
16951554,66217,INFY26MAYFUT,INFY,0.0,2026-05-26,0.0,0.1,400,FUT,NFO-FUT,NFO
16030722,62620,INFY26JUNFUT,INFY,0.0,2026-06-30,0.0,0.1,400,FUT,NFO-FUT,NFO
17117698,66866,INOXWIND26APRFUT,INOXWIND,0.0,2026-04-28,0.0,0.01,3575,FUT,NFO-FUT,NFO
16951810,66218,INOXWIND26MAYFUT,INOXWIND,0.0,2026-05-26,0.0,0.01,3575,FUT,NFO-FUT,NFO
16030978,62621,INOXWIND26JUNFUT,INOXWIND,0.0,2026-06-30,0.0,0.01,3575,FUT,NFO-FUT,NFO
17117954,66867,IOC26APRFUT,IOC,0.0,2026-04-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
16953858,66226,IOC26MAYFUT,IOC,0.0,2026-05-26,0.0,0.01,4875,FUT,NFO-FUT,NFO
16031234,62622,IOC26JUNFUT,IOC,0.0,2026-06-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
17118210,66868,IREDA26APRFUT,IREDA,0.0,2026-04-28,0.0,0.01,3450,FUT,NFO-FUT,NFO
16954114,66227,IREDA26MAYFUT,IREDA,0.0,2026-05-26,0.0,0.01,3450,FUT,NFO-FUT,NFO
16031490,62623,IREDA26JUNFUT,IREDA,0.0,2026-06-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
17118466,66869,IRFC26APRFUT,IRFC,0.0,2026-04-28,0.0,0.01,4250,FUT,NFO-FUT,NFO
16954370,66228,IRFC26MAYFUT,IRFC,0.0,2026-05-26,0.0,0.01,4250,FUT,NFO-FUT,NFO
16031746,62624,IRFC26JUNFUT,IRFC,0.0,2026-06-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
17118722,66870,ITC26APRFUT,ITC,0.0,2026-04-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
16954626,66229,ITC26MAYFUT,ITC,0.0,2026-05-26,0.0,0.05,1600,FUT,NFO-FUT,NFO
16032002,62625,ITC26JUNFUT,ITC,0.0,2026-06-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
17118978,66871,JINDALSTEL26APRFUT,JINDALSTEL,0.0,2026-04-28,0.0,0.1,625,FUT,NFO-FUT,NFO
16954882,66230,JINDALSTEL26MAYFUT,JINDALSTEL,0.0,2026-05-26,0.0,0.1,625,FUT,NFO-FUT,NFO
16033282,62630,JINDALSTEL26JUNFUT,JINDALSTEL,0.0,2026-06-30,0.0,0.1,625,FUT,NFO-FUT,NFO
17119234,66872,JIOFIN26APRFUT,JIOFIN,0.0,2026-04-28,0.0,0.01,2350,FUT,NFO-FUT,NFO
16956162,66235,JIOFIN26MAYFUT,JIOFIN,0.0,2026-05-26,0.0,0.01,2350,FUT,NFO-FUT,NFO
16036098,62641,JIOFIN26JUNFUT,JIOFIN,0.0,2026-06-30,0.0,0.01,2350,FUT,NFO-FUT,NFO
17119490,66873,JSWENERGY26APRFUT,JSWENERGY,0.0,2026-04-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16956418,66236,JSWENERGY26MAYFUT,JSWENERGY,0.0,2026-05-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
16036354,62642,JSWENERGY26JUNFUT,JSWENERGY,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
17119746,66874,JSWSTEEL26APRFUT,JSWSTEEL,0.0,2026-04-28,0.0,0.1,675,FUT,NFO-FUT,NFO
16959746,66249,JSWSTEEL26MAYFUT,JSWSTEEL,0.0,2026-05-26,0.0,0.1,675,FUT,NFO-FUT,NFO
16036610,62643,JSWSTEEL26JUNFUT,JSWSTEEL,0.0,2026-06-30,0.0,0.1,675,FUT,NFO-FUT,NFO
17120002,66875,JUBLFOOD26APRFUT,JUBLFOOD,0.0,2026-04-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
16960002,66250,JUBLFOOD26MAYFUT,JUBLFOOD,0.0,2026-05-26,0.0,0.05,1250,FUT,NFO-FUT,NFO
16036866,62644,JUBLFOOD26JUNFUT,JUBLFOOD,0.0,2026-06-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
17120258,66876,KALYANKJIL26APRFUT,KALYANKJIL,0.0,2026-04-28,0.0,0.05,1175,FUT,NFO-FUT,NFO
16960258,66251,KALYANKJIL26MAYFUT,KALYANKJIL,0.0,2026-05-26,0.0,0.05,1175,FUT,NFO-FUT,NFO
16037122,62645,KALYANKJIL26JUNFUT,KALYANKJIL,0.0,2026-06-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
17120514,66877,KAYNES26APRFUT,KAYNES,0.0,2026-04-28,0.0,0.1,100,FUT,NFO-FUT,NFO
16960514,66252,KAYNES26MAYFUT,KAYNES,0.0,2026-05-26,0.0,0.1,100,FUT,NFO-FUT,NFO
16037378,62646,KAYNES26JUNFUT,KAYNES,0.0,2026-06-30,0.0,0.1,100,FUT,NFO-FUT,NFO
17120770,66878,KEI26APRFUT,KEI,0.0,2026-04-28,0.0,0.1,175,FUT,NFO-FUT,NFO
16960770,66253,KEI26MAYFUT,KEI,0.0,2026-05-26,0.0,0.1,175,FUT,NFO-FUT,NFO
16037634,62647,KEI26JUNFUT,KEI,0.0,2026-06-30,0.0,0.1,175,FUT,NFO-FUT,NFO
17121026,66879,KFINTECH26APRFUT,KFINTECH,0.0,2026-04-28,0.0,0.05,500,FUT,NFO-FUT,NFO
16961026,66254,KFINTECH26MAYFUT,KFINTECH,0.0,2026-05-26,0.0,0.05,500,FUT,NFO-FUT,NFO
16037890,62648,KFINTECH26JUNFUT,KFINTECH,0.0,2026-06-30,0.0,0.05,500,FUT,NFO-FUT,NFO
17121282,66880,KOTAKBANK26APRFUT,KOTAKBANK,0.0,2026-04-28,0.0,0.05,2000,FUT,NFO-FUT,NFO
16961282,66255,KOTAKBANK26MAYFUT,KOTAKBANK,0.0,2026-05-26,0.0,0.05,2000,FUT,NFO-FUT,NFO
16040706,62659,KOTAKBANK26JUNFUT,KOTAKBANK,0.0,2026-06-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
17121538,66881,KPITTECH26APRFUT,KPITTECH,0.0,2026-04-28,0.0,0.05,425,FUT,NFO-FUT,NFO
16961538,66256,KPITTECH26MAYFUT,KPITTECH,0.0,2026-05-26,0.0,0.05,425,FUT,NFO-FUT,NFO
16040962,62660,KPITTECH26JUNFUT,KPITTECH,0.0,2026-06-30,0.0,0.05,425,FUT,NFO-FUT,NFO
17121794,66882,LAURUSLABS26APRFUT,LAURUSLABS,0.0,2026-04-28,0.0,0.05,850,FUT,NFO-FUT,NFO
16962306,66259,LAURUSLABS26MAYFUT,LAURUSLABS,0.0,2026-05-26,0.0,0.05,850,FUT,NFO-FUT,NFO
16041218,62661,LAURUSLABS26JUNFUT,LAURUSLABS,0.0,2026-06-30,0.0,0.05,850,FUT,NFO-FUT,NFO
17122050,66883,LICHSGFIN26APRFUT,LICHSGFIN,0.0,2026-04-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16962562,66260,LICHSGFIN26MAYFUT,LICHSGFIN,0.0,2026-05-26,0.0,0.05,1000,FUT,NFO-FUT,NFO
16041474,62662,LICHSGFIN26JUNFUT,LICHSGFIN,0.0,2026-06-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
17122306,66884,LICI26APRFUT,LICI,0.0,2026-04-28,0.0,0.05,700,FUT,NFO-FUT,NFO
16962818,66261,LICI26MAYFUT,LICI,0.0,2026-05-26,0.0,0.05,700,FUT,NFO-FUT,NFO
16041730,62663,LICI26JUNFUT,LICI,0.0,2026-06-30,0.0,0.05,700,FUT,NFO-FUT,NFO
17122562,66885,LODHA26APRFUT,LODHA,0.0,2026-04-28,0.0,0.05,450,FUT,NFO-FUT,NFO
16963074,66262,LODHA26MAYFUT,LODHA,0.0,2026-05-26,0.0,0.05,450,FUT,NFO-FUT,NFO
16041986,62664,LODHA26JUNFUT,LODHA,0.0,2026-06-30,0.0,0.05,450,FUT,NFO-FUT,NFO
17122818,66886,LT26APRFUT,LT,0.0,2026-04-28,0.0,0.1,175,FUT,NFO-FUT,NFO
16964866,66269,LT26MAYFUT,LT,0.0,2026-05-26,0.0,0.1,175,FUT,NFO-FUT,NFO
16042242,62665,LT26JUNFUT,LT,0.0,2026-06-30,0.0,0.1,175,FUT,NFO-FUT,NFO
17123074,66887,LTF26APRFUT,LTF,0.0,2026-04-28,0.0,0.01,2250,FUT,NFO-FUT,NFO
16965122,66270,LTF26MAYFUT,LTF,0.0,2026-05-26,0.0,0.01,2250,FUT,NFO-FUT,NFO
16042498,62666,LTF26JUNFUT,LTF,0.0,2026-06-30,0.0,0.01,2250,FUT,NFO-FUT,NFO
17123330,66888,LTM26APRFUT,LTM,0.0,2026-04-28,0.0,0.1,150,FUT,NFO-FUT,NFO
16965378,66271,LTM26MAYFUT,LTM,0.0,2026-05-26,0.0,0.1,150,FUT,NFO-FUT,NFO
16044290,62673,LTM26JUNFUT,LTM,0.0,2026-06-30,0.0,0.1,150,FUT,NFO-FUT,NFO
17123586,66889,LUPIN26APRFUT,LUPIN,0.0,2026-04-28,0.0,0.1,425,FUT,NFO-FUT,NFO
16965634,66272,LUPIN26MAYFUT,LUPIN,0.0,2026-05-26,0.0,0.1,425,FUT,NFO-FUT,NFO
16044546,62674,LUPIN26JUNFUT,LUPIN,0.0,2026-06-30,0.0,0.1,425,FUT,NFO-FUT,NFO
17123842,66890,M&M26APRFUT,M&M,0.0,2026-04-28,0.0,0.1,200,FUT,NFO-FUT,NFO
16965890,66273,M&M26MAYFUT,M&M,0.0,2026-05-26,0.0,0.1,200,FUT,NFO-FUT,NFO
16045314,62677,M&M26JUNFUT,M&M,0.0,2026-06-30,0.0,0.1,200,FUT,NFO-FUT,NFO
17124098,66891,MANAPPURAM26APRFUT,MANAPPURAM,0.0,2026-04-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
16966146,66274,MANAPPURAM26MAYFUT,MANAPPURAM,0.0,2026-05-26,0.0,0.05,3000,FUT,NFO-FUT,NFO
16046082,62680,MANAPPURAM26JUNFUT,MANAPPURAM,0.0,2026-06-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
17124354,66892,MANKIND26APRFUT,MANKIND,0.0,2026-04-28,0.0,0.1,225,FUT,NFO-FUT,NFO
16966402,66275,MANKIND26MAYFUT,MANKIND,0.0,2026-05-26,0.0,0.1,225,FUT,NFO-FUT,NFO
16046338,62681,MANKIND26JUNFUT,MANKIND,0.0,2026-06-30,0.0,0.1,225,FUT,NFO-FUT,NFO
17125378,66896,MARICO26APRFUT,MARICO,0.0,2026-04-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
16966658,66276,MARICO26MAYFUT,MARICO,0.0,2026-05-26,0.0,0.05,1200,FUT,NFO-FUT,NFO
16046594,62682,MARICO26JUNFUT,MARICO,0.0,2026-06-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
17125634,66897,MARUTI26APRFUT,MARUTI,0.0,2026-04-28,0.0,1.0,50,FUT,NFO-FUT,NFO
16970242,66290,MARUTI26MAYFUT,MARUTI,0.0,2026-05-26,0.0,1.0,50,FUT,NFO-FUT,NFO
16046850,62683,MARUTI26JUNFUT,MARUTI,0.0,2026-06-30,0.0,1.0,50,FUT,NFO-FUT,NFO
17125890,66898,MAXHEALTH26APRFUT,MAXHEALTH,0.0,2026-04-28,0.0,0.05,525,FUT,NFO-FUT,NFO
16970498,66291,MAXHEALTH26MAYFUT,MAXHEALTH,0.0,2026-05-26,0.0,0.05,525,FUT,NFO-FUT,NFO
16047106,62684,MAXHEALTH26JUNFUT,MAXHEALTH,0.0,2026-06-30,0.0,0.05,525,FUT,NFO-FUT,NFO
17126146,66899,MAZDOCK26APRFUT,MAZDOCK,0.0,2026-04-28,0.0,0.1,200,FUT,NFO-FUT,NFO
16970754,66292,MAZDOCK26MAYFUT,MAZDOCK,0.0,2026-05-26,0.0,0.1,200,FUT,NFO-FUT,NFO
16047362,62685,MAZDOCK26JUNFUT,MAZDOCK,0.0,2026-06-30,0.0,0.1,200,FUT,NFO-FUT,NFO
17126402,66900,MCX26APRFUT,MCX,0.0,2026-04-28,0.0,0.1,625,FUT,NFO-FUT,NFO
16971010,66293,MCX26MAYFUT,MCX,0.0,2026-05-26,0.0,0.1,625,FUT,NFO-FUT,NFO
16047618,62686,MCX26JUNFUT,MCX,0.0,2026-06-30,0.0,0.1,625,FUT,NFO-FUT,NFO
17126658,66901,MFSL26APRFUT,MFSL,0.0,2026-04-28,0.0,0.1,400,FUT,NFO-FUT,NFO
16971266,66294,MFSL26MAYFUT,MFSL,0.0,2026-05-26,0.0,0.1,400,FUT,NFO-FUT,NFO
16047874,62687,MFSL26JUNFUT,MFSL,0.0,2026-06-30,0.0,0.1,400,FUT,NFO-FUT,NFO
17072642,66690,MIDCPNIFTY26APRFUT,MIDCPNIFTY,0.0,2026-04-28,0.0,0.05,120,FUT,NFO-FUT,NFO
16913922,66070,MIDCPNIFTY26MAYFUT,MIDCPNIFTY,0.0,2026-05-26,0.0,0.05,120,FUT,NFO-FUT,NFO
15955970,62328,MIDCPNIFTY26JUNFUT,MIDCPNIFTY,0.0,2026-06-30,0.0,0.05,120,FUT,NFO-FUT,NFO
17126914,66902,MOTHERSON26APRFUT,MOTHERSON,0.0,2026-04-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
16971522,66295,MOTHERSON26MAYFUT,MOTHERSON,0.0,2026-05-26,0.0,0.01,6150,FUT,NFO-FUT,NFO
16048130,62688,MOTHERSON26JUNFUT,MOTHERSON,0.0,2026-06-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
16048386,62689,MOTILALOFS26APRFUT,MOTILALOFS,0.0,2026-04-28,0.0,0.05,775,FUT,NFO-FUT,NFO
16048642,62690,MOTILALOFS26MAYFUT,MOTILALOFS,0.0,2026-05-26,0.0,0.05,775,FUT,NFO-FUT,NFO
16049410,62693,MOTILALOFS26JUNFUT,MOTILALOFS,0.0,2026-06-30,0.0,0.05,775,FUT,NFO-FUT,NFO
17127170,66903,MPHASIS26APRFUT,MPHASIS,0.0,2026-04-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16971778,66296,MPHASIS26MAYFUT,MPHASIS,0.0,2026-05-26,0.0,0.1,275,FUT,NFO-FUT,NFO
16049666,62694,MPHASIS26JUNFUT,MPHASIS,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO
17127426,66904,MUTHOOTFIN26APRFUT,MUTHOOTFIN,0.0,2026-04-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16972034,66297,MUTHOOTFIN26MAYFUT,MUTHOOTFIN,0.0,2026-05-26,0.0,0.1,275,FUT,NFO-FUT,NFO
16050434,62697,MUTHOOTFIN26JUNFUT,MUTHOOTFIN,0.0,2026-06-30,0.0,0.1,275,FUT,NFO-FUT,NFO
16052738,62706,NAM-INDIA26APRFUT,NAM-INDIA,0.0,2026-04-28,0.0,0.05,625,FUT,NFO-FUT,NFO
16052994,62707,NAM-INDIA26MAYFUT,NAM-INDIA,0.0,2026-05-26,0.0,0.05,625,FUT,NFO-FUT,NFO
16053762,62710,NAM-INDIA26JUNFUT,NAM-INDIA,0.0,2026-06-30,0.0,0.05,625,FUT,NFO-FUT,NFO
17127682,66905,NATIONALUM26APRFUT,NATIONALUM,0.0,2026-04-28,0.0,0.05,3750,FUT,NFO-FUT,NFO
16972290,66298,NATIONALUM26MAYFUT,NATIONALUM,0.0,2026-05-26,0.0,0.05,3750,FUT,NFO-FUT,NFO
16054018,62711,NATIONALUM26JUNFUT,NATIONALUM,0.0,2026-06-30,0.0,0.05,3750,FUT,NFO-FUT,NFO
17127938,66906,NAUKRI26APRFUT,NAUKRI,0.0,2026-04-28,0.0,0.05,375,FUT,NFO-FUT,NFO
16972546,66299,NAUKRI26MAYFUT,NAUKRI,0.0,2026-05-26,0.0,0.05,375,FUT,NFO-FUT,NFO
16054274,62712,NAUKRI26JUNFUT,NAUKRI,0.0,2026-06-30,0.0,0.05,375,FUT,NFO-FUT,NFO
17128194,66907,NBCC26APRFUT,NBCC,0.0,2026-04-28,0.0,0.01,6500,FUT,NFO-FUT,NFO
16973314,66302,NBCC26MAYFUT,NBCC,0.0,2026-05-26,0.0,0.01,6500,FUT,NFO-FUT,NFO
16054530,62713,NBCC26JUNFUT,NBCC,0.0,2026-06-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
